0.444444444,0.333333333,0.777777778,0.888888889,0.333333333
3.555555556,3.888888889,4.444444444,4.222222222,3.555555556
3.666666667,4.444444444,4.444444444,3.666666667,3.444444444
4,5,4.444444444,4.555555556,3.777777778
3.777777778,4.777777778,4.555555556,4.444444444,3.555555556
4.111111111,4.333333333,4.777777778,4.666666667,2.888888889
3.555555556,4.444444444,4.777777778,4.333333333,3.555555556
2.777777778,4.444444444,4.333333333,3.555555556,2.888888889
